StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,OG_BI_male_afro_1,OG_BI_male_skin_1,OG_BI_male_masc_1,OG_BI_male_traits_1,OG_BI_male_traits_2,OG_BI_male_traits_3,OG_BI_male_traits_4,OG_BI_male_traits_5,OG_BI_male_traits_6,OG_BI_male_traits_DO,N_Biracial_male_afro_1,N_Biracial_male_skin_1,N_Biracial_male_masc_1,N_Biracial_male_trai_1,N_Biracial_male_trai_2,N_Biracial_male_trai_3,N_Biracial_male_trai_4,N_Biracial_male_trai_5,N_Biracial_male_trai_6,BI_female_afro_1,BI_female_skin_1,BI_female_masc_1,BI_female_traits_1,BI_female_traits_2,BI_female_traits_3,BI_female_traits_4,BI_female_traits_5,BI_female_traits_6,BI_female_traits_DO,Black_female_afro_1,Black_female_skin_1,Black_female_masc_1,Black_female_traits_1,Black_female_traits_2,Black_female_traits_3,Black_female_traits_4,Black_female_traits_5,Black_female_traits_6,Black_female_traits_DO,White_female_afro_1,White_female_skin_1,White_female_masc_1,White_female_traits_1,White_female_traits_2,White_female_traits_3,White_female_traits_4,White_female_traits_5,White_female_traits_6,White_female_traits_DO,Black_male_afro_1,Black_male_skin_1,Black_male_masc_1,Black_male_traits_1,Black_male_traits_2,Black_male_traits_3,Black_male_traits_4,Black_male_traits_5,Black_male_traits_6,Black_male_traits_DO,White_male_afro_1,White_male_skin_1,White_male_masc_1,White_male_traits_1,White_male_traits_2,White_male_traits_3,White_male_traits_4,White_male_traits_5,White_male_traits_6,White_male_traits_DO,Ambig_afro_1,Ambig_skin_1,Ambig_masc_1,Ambig_traits_1,Ambig_traits_2,Ambig_traits_3,Ambig_traits_4,Ambig_traits_5,Ambig_traits_6,Ambig_traits_DO,bot_check,random_response,age,race,race_8_TEXT,race_9_TEXT,gender,gender_4_TEXT,FL_10_DO,consent_DO,OG_male_Biracial_base_face_DO,New_Biracial_male_base_face_DO,BI_female_base_face_DO,Black_female_base_face_DO,White_female_base_face_DO,Black_male_base_face_DO,White_male_base_face_DO,Ambig_base_face_DO,demos_DO
4/27/23 19:30,4/27/23 19:51,0,172.58.172.98,100,1242,1,4/27/23 19:51,R_1JWlyz4oqRNQaog,,,,,28.4932,-81.2878,anonymous,EN,1,100,75,96,7,7,7,7,7,7,3|5|6|1|2|4,68,26,59,7,7,7,7,7,7,77,40,0,7,7,7,7,7,7,4|1|3|6|5|2,96,100,0,7,7,7,7,7,7,5|3|1|4|6|2,0,3,2,4,4,2,4,4,4,6|5|2|4|1|3,100,58,100,7,7,7,7,7,7,4|6|2|3|1|5,0,0,100,4,1,7,4,4,4,6|3|2|5|1|4,68,44,87,6,6,6,6,6,6,3|1|2|4|6|5,I was looking at the picture very closely paying attention to certain key features to decide who was who ,2,29,2,,,1,,Black_male_base_face|Ambig_base_face|New_Biracial_male_base_face|OG_male_Biracial_base_face|White_female_base_face|White_male_base_face|Black_female_base_face|BI_female_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_skin|BI_female_masc|BI_female_traits,Black_female_base|Black_female_skin|Black_female_afro|Black_female_masc|Black_female_traits,White_female_base|White_female_masc|White_female_skin|White_female_afro|White_female_traits,Black_male_base|Black_male_skin|Black_male_afro|Black_male_masc|Black_male_traits,White_male_base|White_male_afro|White_male_masc|White_male_skin|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_skin|Ambig_masc|Ambig_traits,race|random_response|age|gender
4/27/23 19:48,4/27/23 19:52,0,204.217.154.252,100,247,1,4/27/23 19:52,R_2a8jSOJgQuuFLpG,,,,,35.8964,-78.7115,anonymous,EN,1,59,60,100,4,4,4,4,4,4,3|4|5|1|6|2,63,67,100,4,4,4,4,4,4,42,69,0,4,4,4,4,4,4,5|4|3|2|1|6,100,100,0,4,4,4,4,4,4,6|2|3|5|1|4,0,0,0,4,4,4,4,4,4,3|1|4|6|5|2,78,77,100,4,4,4,4,4,4,1|3|5|6|2|4,0,0,100,4,4,4,4,4,4,6|2|5|1|3|4,71,64,50,3,4,4,4,4,4,5|1|2|3|4|6,Analyzing the photos,2,21,2,,,1,,BI_female_base_face|White_male_base_face|Ambig_base_face|Black_female_base_face|Black_male_base_face|White_female_base_face|New_Biracial_male_base_face|OG_male_Biracial_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_afro|White_female_skin|White_female_masc|White_female_traits,Black_male_base|Black_male_skin|Black_male_masc|Black_male_afro|Black_male_traits,White_male_base|White_male_afro|White_male_skin|White_male_masc|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,race|age|random_response|gender
4/27/23 19:26,4/27/23 19:53,0,75.178.124.40,100,1624,1,4/27/23 19:53,R_WxtFvdyKUuTOHId,,,,,33.4987,-80.8466,anonymous,EN,1,70,70,50,4,4,2,4,4,4,1|4|2|5|6|3,50,35,50,4,4,4,4,4,4,60,60,0,4,4,4,4,4,4,1|3|5|2|4|6,75,75,0,4,4,4,4,4,4,2|5|6|1|4|3,0,0,0,4,4,4,4,4,4,1|6|2|3|5|4,75,70,55,4,4,4,4,4,4,2|3|4|5|1|6,0,0,50,4,4,4,4,4,4,4|2|5|1|3|6,60,35,25,4,4,2,4,4,4,4|5|1|3|6|2,I looked at their faces and made particular determinations.,2,41,2,,,1,,Ambig_base_face|OG_male_Biracial_base_face|BI_female_base_face|White_male_base_face|Black_male_base_face|White_female_base_face|Black_female_base_face|New_Biracial_male_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_masc|BI_female_afro|BI_female_traits,Black_female_base|Black_female_skin|Black_female_afro|Black_female_masc|Black_female_traits,White_female_base|White_female_masc|White_female_skin|White_female_afro|White_female_traits,Black_male_base|Black_male_skin|Black_male_masc|Black_male_afro|Black_male_traits,White_male_base|White_male_skin|White_male_afro|White_male_masc|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_masc|Ambig_afro|Ambig_traits,age|gender|race|random_response
4/27/23 19:48,4/27/23 19:56,0,75.85.43.237,100,480,1,4/27/23 19:56,R_2rCUKtj9ZJteOdI,,,,,21.3133,-157.823,anonymous,EN,1,88,23,75,5,5,4,6,6,5,3|2|5|4|1|6,52,51,64,7,5,5,5,6,5,52,51,16,5,3,4,4,4,3,6|4|2|3|5|1,91,62,9,5,4,6,4,4,4,5|4|1|3|2|6,0,0,13,4,3,3,4,5,4,2|3|4|1|6|5,95,80,94,5,5,6,5,4,5,3|4|1|5|2|6,0,0,94,5,5,6,6,4,5,4|2|5|3|6|1,52,53,36,6,5,4,6,5,5,5|4|3|2|6|1,"Took a few seconds to view the faces that were shown, to decide on the different features they presented.",2,32,2,,,1,,OG_male_Biracial_base_face|Black_female_base_face|White_female_base_face|BI_female_base_face|Black_male_base_face|Ambig_base_face|New_Biracial_male_base_face|White_male_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_afro|BI_female_masc|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_skin|Black_male_masc|Black_male_afro|Black_male_traits,White_male_base|White_male_masc|White_male_skin|White_male_afro|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,gender|race|age|random_response
4/27/23 19:50,4/27/23 19:57,0,72.212.117.185,100,383,1,4/27/23 19:57,R_2v8GSPDMf21BEIs,,,,,33.4294,-112.3896,anonymous,EN,1,62,61,63,5,5,5,5,5,6,6|4|3|1|2|5,64,21,58,6,6,4,5,5,6,39,35,26,5,5,5,5,5,5,6|2|3|4|5|1,99,89,56,5,5,5,5,5,5,4|3|6|5|2|1,11,12,27,4,3,6,4,3,5,2|4|6|3|1|5,95,96,81,4,4,4,4,4,4,1|5|4|3|6|2,13,0,64,5,5,5,5,5,5,6|1|2|3|5|4,56,45,69,6,5,5,5,5,6,6|1|4|3|5|2,I judged him by the way he looks he seems to be average in intelligence and average in looks so that is how I graded him,2,37,2,,,2,,New_Biracial_male_base_face|Black_female_base_face|BI_female_base_face|OG_male_Biracial_base_face|White_female_base_face|Ambig_base_face|White_male_base_face|Black_male_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_skin|BI_female_afro|BI_female_traits,Black_female_base|Black_female_skin|Black_female_afro|Black_female_masc|Black_female_traits,White_female_base|White_female_skin|White_female_afro|White_female_masc|White_female_traits,Black_male_base|Black_male_skin|Black_male_afro|Black_male_masc|Black_male_traits,White_male_base|White_male_skin|White_male_masc|White_male_afro|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_skin|Ambig_afro|Ambig_traits,race|random_response|gender|age
4/27/23 19:53,4/27/23 19:59,0,98.32.150.246,100,349,1,4/27/23 19:59,R_3QJYuXkWA4qZwjU,,,,,41.8183,-87.6095,anonymous,EN,1,62,63,82,3,2,4,4,2,4,4|3|6|1|2|5,52,47,87,3,3,6,4,4,4,48,64,8,6,4,4,4,4,4,2|4|1|3|5|6,92,97,23,4,4,4,4,3,4,3|5|4|1|2|6,6,10,9,6,4,4,4,3,4,5|2|6|1|4|3,80,89,98,3,4,5,4,4,5,5|4|3|6|2|1,3,1,92,3,4,4,4,3,4,4|2|5|6|1|3,67,50,46,4,4,4,4,4,4,6|4|3|5|2|1,I trusted my gut feeling.,2,24,2,,,1,,Black_male_base_face|White_male_base_face|White_female_base_face|BI_female_base_face|Black_female_base_face|Ambig_base_face|OG_male_Biracial_base_face|New_Biracial_male_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_masc|White_female_afro|White_female_skin|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_skin|White_male_masc|White_male_afro|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_masc|Ambig_skin|Ambig_traits,random_response|age|gender|race
4/27/23 19:56,4/27/23 20:00,0,71.30.134.189,100,184,1,4/27/23 20:00,R_3QXFAa7nGww4jXA,,,,,31.1823,-83.7641,anonymous,EN,1,91,67,89,4,4,4,4,4,4,2|3|1|5|4|6,75,51,84,4,4,4,4,4,4,57,53,18,4,4,4,4,4,4,3|6|4|2|1|5,83,76,17,4,4,4,4,4,4,2|4|3|6|5|1,4,4,21,4,4,4,4,4,4,2|3|5|4|6|1,90,77,90,4,4,4,4,4,4,5|3|2|6|1|4,8,13,86,4,4,4,4,4,4,6|2|5|4|3|1,71,66,79,4,4,4,4,4,4,1|3|2|6|5|4,I looked at the images.,2,25,2,,,2,,White_female_base_face|OG_male_Biracial_base_face|Black_male_base_face|New_Biracial_male_base_face|White_male_base_face|BI_female_base_face|Ambig_base_face|Black_female_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_masc|White_female_afro|White_female_skin|White_female_traits,Black_male_base|Black_male_skin|Black_male_masc|Black_male_afro|Black_male_traits,White_male_base|White_male_afro|White_male_skin|White_male_masc|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_masc|Ambig_skin|Ambig_traits,race|gender|age|random_response
4/27/23 19:58,4/27/23 20:04,0,107.77.199.37,100,335,1,4/27/23 20:04,R_XTfgEywjqOoLh1T,,,,,34.6474,-92.9807,anonymous,EN,1,63,67,74,5,4,4,4,5,6,4|5|6|3|1|2,51,42,48,1,2,2,3,3,4,52,50,14,5,4,3,5,4,6,4|2|3|6|5|1,93,94,30,5,4,3,5,5,5,6|4|5|2|3|1,8,4,30,1,4,1,4,4,5,2|3|1|6|4|5,91,93,94,5,5,6,5,6,7,3|2|1|5|4|6,1,1,29,2,4,1,2,3,4,3|4|1|5|6|2,59,52,33,1,4,4,3,3,4,2|3|6|4|5|1,"I looked at the race of the person, if they looked like a man or woman, if they hard or soft looking.",2,38,2,,,1,,New_Biracial_male_base_face|Black_male_base_face|White_male_base_face|BI_female_base_face|Black_female_base_face|White_female_base_face|Ambig_base_face|OG_male_Biracial_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_masc|BI_female_skin|BI_female_traits,Black_female_base|Black_female_skin|Black_female_afro|Black_female_masc|Black_female_traits,White_female_base|White_female_skin|White_female_afro|White_female_masc|White_female_traits,Black_male_base|Black_male_masc|Black_male_skin|Black_male_afro|Black_male_traits,White_male_base|White_male_skin|White_male_afro|White_male_masc|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,gender|age|race|random_response
4/27/23 19:56,4/27/23 20:04,0,24.167.139.125,100,457,1,4/27/23 20:04,R_Z3LAXvB3b9xVdER,,,,,36.1219,-79.7777,anonymous,EN,1,100,88,96,4,2,6,4,2,4,4|6|3|1|2|5,97,78,83,6,4,4,4,3,4,39,39,0,6,3,3,4,4,4,3|5|2|4|1|6,77,87,1,5,3,4,4,4,4,5|3|2|1|6|4,0,0,6,4,1,5,4,2,4,6|3|4|1|2|5,100,90,100,6,4,4,4,5,5,4|3|6|1|2|5,0,0,100,4,2,7,4,2,4,4|5|1|6|2|3,28,14,2,6,3,3,4,4,4,4|3|6|5|1|2,I looked at the faces.,2,38,2,,,2,,Black_male_base_face|Ambig_base_face|White_male_base_face|New_Biracial_male_base_face|BI_female_base_face|OG_male_Biracial_base_face|Black_female_base_face|White_female_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_afro|BI_female_masc|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_masc|White_female_skin|White_female_afro|White_female_traits,Black_male_base|Black_male_afro|Black_male_masc|Black_male_skin|Black_male_traits,White_male_base|White_male_afro|White_male_skin|White_male_masc|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_afro|Ambig_masc|Ambig_traits,race|random_response|gender|age
4/27/23 19:59,4/27/23 20:05,0,23.243.125.38,100,368,1,4/27/23 20:05,R_2abPU5wr2iqJbJ4,,,,,34.1211,-117.4362,anonymous,EN,1,95,86,92,6,5,6,5,5,5,4|2|5|6|3|1,55,56,77,5,5,5,5,5,5,62,61,33,6,6,5,5,6,6,3|2|6|5|1|4,95,90,9,6,5,6,6,5,6,4|5|2|6|1|3,8,9,13,6,6,5,5,6,5,6|1|4|3|5|2,95,91,96,6,5,6,5,5,5,3|5|2|4|6|1,9,6,82,5,4,5,5,5,5,1|5|3|6|4|2,64,60,66,5,5,6,5,5,5,2|4|5|3|6|1,"I was using my gut feelings toward each person, if I saw them on the street, how I would judge them.",2,39,2,,,2,,Ambig_base_face|White_male_base_face|OG_male_Biracial_base_face|Black_male_base_face|New_Biracial_male_base_face|White_female_base_face|BI_female_base_face|Black_female_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_skin|BI_female_masc|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_masc|White_female_skin|White_female_afro|White_female_traits,Black_male_base|Black_male_masc|Black_male_skin|Black_male_afro|Black_male_traits,White_male_base|White_male_masc|White_male_skin|White_male_afro|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_skin|Ambig_masc|Ambig_traits,random_response|gender|age|race
4/27/23 19:54,4/27/23 20:05,0,174.247.184.26,100,685,1,4/27/23 20:05,R_3L5rdmlqZIPLbxG,,,,,45.5176,-122.6721,anonymous,EN,1,90,80,100,6,5,5,6,5,6,1|3|5|2|4|6,81,70,100,7,5,6,6,5,6,40,30,0,7,6,1,6,6,6,4|6|1|2|5|3,100,65,0,7,6,1,6,5,6,2|3|1|4|6|5,0,0,0,7,5,6,6,5,6,4|6|2|5|1|3,100,80,100,7,6,4,6,5,6,6|1|2|5|3|4,0,0,100,7,5,6,6,4,6,4|5|6|2|1|3,60,20,35,5,5,4,5,5,5,5|3|2|4|1|6,I tried to look into their eyes and their smile as well as the type of nose they had to determine race and how I felt they would act,2,41,2,,,2,,Black_female_base_face|BI_female_base_face|Black_male_base_face|White_female_base_face|Ambig_base_face|White_male_base_face|New_Biracial_male_base_face|OG_male_Biracial_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_masc|BI_female_afro|BI_female_traits,Black_female_base|Black_female_skin|Black_female_masc|Black_female_afro|Black_female_traits,White_female_base|White_female_skin|White_female_afro|White_female_masc|White_female_traits,Black_male_base|Black_male_skin|Black_male_masc|Black_male_afro|Black_male_traits,White_male_base|White_male_masc|White_male_afro|White_male_skin|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_masc|Ambig_afro|Ambig_traits,race|random_response|gender|age
4/27/23 20:02,4/27/23 20:09,0,67.173.189.0,100,398,1,4/27/23 20:09,R_vGrFNZjnVji4F69,,,,,44.9005,-93.2885,anonymous,EN,1,90,73,86,4,5,3,4,2,2,5|6|4|3|2|1,78,69,96,5,4,7,5,4,5,60,60,8,3,5,5,6,5,3,2|4|1|5|3|6,100,99,2,6,6,2,7,6,5,5|1|4|3|6|2,19,8,0,3,2,1,2,5,2,3|6|4|2|1|5,100,100,98,6,4,7,6,4,5,3|5|2|1|6|4,26,71,82,2,5,4,5,4,3,2|1|5|4|3|6,73,78,75,8,5,4,4,4,4,6|2|5|1|4|3,By looking at the blurry faces ,2,22,2,,,2,,White_female_base_face|Black_male_base_face|BI_female_base_face|Black_female_base_face|OG_male_Biracial_base_face|New_Biracial_male_base_face|Ambig_base_face|White_male_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_afro|White_female_skin|White_female_masc|White_female_traits,Black_male_base|Black_male_masc|Black_male_skin|Black_male_afro|Black_male_traits,White_male_base|White_male_skin|White_male_afro|White_male_masc|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_skin|Ambig_masc|Ambig_traits,gender|random_response|race|age
4/27/23 19:39,4/27/23 20:10,0,68.60.176.190,100,1853,1,4/27/23 20:10,R_1E4JrNrURyIfuy1,,,,,42.4681,-83.1882,anonymous,EN,1,100,100,100,6,4,6,4,4,4,5|6|3|1|4|2,51,28,61,5,4,6,4,4,4,70,64,0,5,4,1,4,5,4,5|2|1|4|6|3,100,100,0,5,4,1,4,4,4,4|5|3|2|6|1,30,0,0,5,4,1,5,4,4,5|6|3|1|2|4,100,100,100,5,4,6,5,4,4,2|6|4|1|5|3,0,0,100,5,4,3,4,4,4,2|5|1|3|4|6,51,30,24,5,4,2,6,4,4,6|2|3|4|1|5,"As far as the masculine feminine aspect, it was pretty obvious. Each person's complexion was also easy to determine by the photos. Now the difficult part was trying to determine if the individuals were trustworthy, etc. just by looking at a photoi.",2,50,2,,,2,,New_Biracial_male_base_face|Ambig_base_face|OG_male_Biracial_base_face|BI_female_base_face|White_male_base_face|White_female_base_face|Black_male_base_face|Black_female_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_skin|BI_female_afro|BI_female_traits,Black_female_base|Black_female_masc|Black_female_skin|Black_female_afro|Black_female_traits,White_female_base|White_female_skin|White_female_afro|White_female_masc|White_female_traits,Black_male_base|Black_male_afro|Black_male_masc|Black_male_skin|Black_male_traits,White_male_base|White_male_skin|White_male_masc|White_male_afro|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,race|age|random_response|gender
4/27/23 19:40,4/27/23 20:11,0,74.108.82.173,100,1840,1,4/27/23 20:11,R_2fBSUSOFkkYaz5e,,,,,40.8275,-73.1225,anonymous,EN,1,65,70,70,3,4,5,4,6,5,3|6|5|4|2|1,75,75,80,6,5,5,5,4,6,70,65,25,5,3,4,6,5,5,5|6|3|2|4|1,90,90,35,5,5,5,6,5,6,4|5|3|2|6|1,20,15,30,4,3,5,5,3,5,4|1|3|2|6|5,80,75,85,5,4,6,6,4,6,2|4|5|6|3|1,15,10,75,4,3,6,5,3,5,3|2|5|6|4|1,65,70,45,5,5,6,6,4,6,4|3|1|2|5|6,I looked at the facial features of the people.,2,24,2,,,2,,Black_male_base_face|OG_male_Biracial_base_face|White_male_base_face|White_female_base_face|Ambig_base_face|BI_female_base_face|New_Biracial_male_base_face|Black_female_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_masc|BI_female_afro|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_masc|White_female_afro|White_female_skin|White_female_traits,Black_male_base|Black_male_afro|Black_male_masc|Black_male_skin|Black_male_traits,White_male_base|White_male_afro|White_male_masc|White_male_skin|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_skin|Ambig_masc|Ambig_traits,gender|age|random_response|race
4/27/23 20:05,4/27/23 20:11,0,68.61.192.12,100,377,1,4/27/23 20:11,R_4SjdBuM6y5jDmud,,,,,42.6426,-84.5221,anonymous,EN,1,77,29,100,1,4,7,6,4,7,1|4|6|5|3|2,70,37,100,1,4,6,7,5,7,60,45,0,7,6,2,5,5,7,6|4|5|3|2|1,100,78,4,4,5,3,5,3,6,6|3|2|1|5|4,10,15,0,5,4,3,5,4,7,3|6|4|1|5|2,100,85,100,1,5,7,7,3,7,5|3|1|2|4|6,0,0,100,1,5,6,6,4,7,3|2|4|1|5|6,70,40,0,5,5,4,8,4,8,2|5|3|6|4|1,I went with my first choice for getting answers ,2,23,2,,,1,,Black_female_base_face|OG_male_Biracial_base_face|White_male_base_face|Ambig_base_face|BI_female_base_face|New_Biracial_male_base_face|White_female_base_face|Black_male_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_skin|BI_female_masc|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_afro|White_female_skin|White_female_masc|White_female_traits,Black_male_base|Black_male_skin|Black_male_afro|Black_male_masc|Black_male_traits,White_male_base|White_male_afro|White_male_skin|White_male_masc|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,race|age|random_response|gender
4/27/23 20:07,4/27/23 20:12,0,68.202.222.77,100,287,1,4/27/23 20:12,R_3hgXYd7YIfLb0wy,,,,,28.5978,-81.3024,anonymous,EN,1,100,86,100,4,4,4,4,4,4,4|2|6|1|5|3,71,76,100,5,4,4,4,4,4,72,77,0,5,4,4,4,4,4,6|4|2|1|5|3,97,86,24,4,4,4,4,4,4,4|3|2|5|1|6,0,13,0,4,4,4,4,4,4,6|3|2|5|4|1,100,67,100,6,4,4,4,4,4,6|2|5|3|4|1,14,0,100,4,4,4,4,4,4,2|1|6|4|5|3,77,83,100,5,4,4,4,4,4,4|1|6|3|5|2,facial structure. neutral for traits,2,28,2,,,2,,White_female_base_face|BI_female_base_face|Black_male_base_face|New_Biracial_male_base_face|Ambig_base_face|White_male_base_face|OG_male_Biracial_base_face|Black_female_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_skin|Black_female_afro|Black_female_masc|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_skin|White_male_masc|White_male_afro|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_masc|Ambig_afro|Ambig_traits,age|race|gender|random_response
